2019-08-22,2235799317
2019-08-23,2006994723
2019-08-24,2226797248
2019-08-25,2552102622
2019-08-26,2605796613
2019-08-27,1982950238
2019-08-28,2200061011
2019-08-29,2099742926
2019-08-30,2129390296
2019-08-31,1686733914
2019-09-01,2331142127
2019-09-02,2464680569
2019-09-03,2267223566
2019-09-04,2138866981
2019-09-05,2208356694
2019-09-06,2316638993
2019-09-07,2055536046
2019-09-08,2986550364
2019-09-09,2676870844
2019-09-10,2491294601
2019-09-11,3189077532
2019-09-12,3526037192
2019-09-13,2517612574
2019-09-14,2467442679
2019-09-15,2976367296
2019-09-16,2523210743
2019-09-17,2400434061
2019-09-18,2260637577
2019-09-19,2169323795
2019-09-20,2130260883
2019-09-21,1932594670
2019-09-22,2251332301
2019-09-23,3069662049
2019-09-24,2260791789
2019-09-25,2104427602
2019-09-26,2063180135
2019-09-27,2034891288
2019-09-28,2189485642
2019-09-29,2645971244
2019-09-30,2501187682
2019-10-01,2086029596
2019-10-02,1594340093
2019-10-03,2707724102
2019-10-04,2311450652
2019-10-05,2097265731
2019-10-06,2414093480
2019-10-07,2181712212
2019-10-08,2168649142
2019-10-09,2222943702
2019-10-10,2110889142
2019-10-11,2018855498
2019-10-12,2006265366
2019-10-13,2375858340
2019-10-14,2354073372
2019-10-15,2041578356
2019-10-16,2001196718
2019-10-17,1943518993
2019-10-18,1857623085
2019-10-19,2082336794
2019-10-20,2378236013
2019-10-21,2403971502
2019-10-22,2129196223
2019-10-23,1827376926
2019-10-24,1994494706
2019-10-25,2012188242
2019-10-26,1980181361
2019-10-27,2358252580
2019-10-28,2421534417
2019-10-29,2143246282
2019-10-30,2071073440
2019-10-31,1993671716
2019-11-01,2069932602
2019-11-02,2157214680
2019-11-03,2542336804
2019-11-04,2600748527
2019-11-05,2266745490
2019-11-06,2180302038
2019-11-07,2110743578
2019-11-08,2103799794
2019-11-09,2020572687
2019-11-10,2456343165
2019-11-11,2807409420
2019-11-12,2414713408
2019-11-13,2188730156
2019-11-14,2220814956
2019-11-15,2264297533
2019-11-16,2598043609
2019-11-17,2587251524
2019-11-18,2986447538
2019-11-19,2418392654
2019-11-20,2348280852
2019-11-21,2356236351
2019-11-22,2494917245
2019-11-23,2653404555
2019-11-24,2916881761
2019-11-25,2832944206
2019-11-26,2555860893
2019-11-27,2354381198
2019-11-28,2359592670
2019-11-29,2381170369
2019-11-30,2543664182
2019-12-01,2528397201
2019-12-02,2913408468
2019-12-03,2364617787
2019-12-04,2308298824
2019-12-05,2096604737
2019-12-06,2087559296
2019-12-07,2291718304
2019-12-08,2692013505
2019-12-09,2657242569
2019-12-10,2273900539
2019-12-11,2176304224
2019-12-12,2086565909
2019-12-13,2101737801
2019-12-14,2169973082
2019-12-15,2599735938
2019-12-16,2605033881
2019-12-17,2113171688
2019-12-18,2077648920
2019-12-19,1988982626
2019-12-20,1964403045
2019-12-21,2019636159
2019-12-22,2408939635
2019-12-23,2429333458
2019-12-24,2024762360
2019-12-25,2232132476
2019-12-26,2147394922
2019-12-27,2048470501
2019-12-28,2124729296
2019-12-29,2278861118
2019-12-30,2488436238
2019-12-31,2106264466
2020-01-01,2254652496
2020-01-02,2332828452
2020-01-03,2072447240
2020-01-04,2090150484
2020-01-05,2425045391
2020-01-06,2206327346
2020-01-07,1868241892
2020-01-08,2352929517
2020-01-09,2085676969
2020-01-10,1995533824
2020-01-11,2008007794
2020-01-12,2357752828
2020-01-13,2367597163
2020-01-14,2067638190
2020-01-15,2012359890
2020-01-16,1996009123
2020-01-17,1992339830
2020-01-18,2057606952
2020-01-19,2477761499
2020-01-20,2513173318
2020-01-21,2291086583
2020-01-22,2344651288
2020-01-23,3090093640
2020-01-24,3581791441
2020-01-25,2026554918
2020-01-26,2251610559
2020-01-27,2590496860
2020-01-28,2874998538
2020-01-29,2390389369
2020-01-30,2285744813
2020-01-31,2189607473
2020-02-01,2305237686
2020-02-02,2801890523
2020-02-03,2637220998
2020-02-04,2224629696
2020-02-05,2034925558
2020-02-06,2083368332
2020-02-07,2165352976
2020-02-08,2241221012
2020-02-09,2415493225
2020-02-10,2558995947
2020-02-11,2235429482
2020-02-12,1909565951
2020-02-13,2308657797
2020-02-14,2083674388
2020-02-15,2166191495
2020-02-16,2310826597
2020-02-17,2265689816
2020-02-18,2176545180
2020-02-19,2165516622
2020-02-20,2107501801
2020-02-21,2075644358
2020-02-22,2255361428
2020-02-23,2787147145
2020-02-24,2364463801
2020-02-25,2045369692
2020-02-26,2519471038
2020-02-27,2269736824
2020-02-28,2004285376
2020-02-29,2470544274
2020-03-01,2671863054
2020-03-02,2505200844
2020-03-03,2250161093
2020-03-04,2059327196
2020-03-05,2130051203
2020-03-06,2099774651
2020-03-07,2125407945
2020-03-08,2709178332
2020-03-09,2397521599
2020-03-10,2009885240
2020-03-11,2274349471
2020-03-12,2083366764
2020-03-13,2040396435
2020-03-14,2099266320
2020-03-15,2077606143
2020-03-16,2460508633
2020-03-17,2171836643
2020-03-18,2231971525
2020-03-19,1934450460
2020-03-20,2177548710
2020-03-21,2230168956
2020-03-22,2596859794
2020-03-23,2493086603
2020-03-24,2208295082
2020-03-25,2200170921
2020-03-26,1990519106
2020-03-27,2119906301
2020-03-28,2187032103
2020-03-29,2564629116
2020-03-30,2465274080
2020-03-31,2177261070
2020-04-01,2092149654
2020-04-02,2103495492
2020-04-03,2048373025
2020-04-04,2088009989
2020-04-05,2513767368
2020-04-06,2411789619
2020-04-07,2160434371
2020-04-08,2096773352
2020-04-09,2020068584
2020-04-10,1986069050
2020-04-11,2024858603
2020-04-12,2083349533
2020-04-13,2380456588
2020-04-14,2104997538
2020-04-15,2188163006
2020-04-16,2193313148
2020-04-17,1866223533
2020-04-18,2285543289
2020-04-19,2102490170
2020-04-20,2640643973
2020-04-21,2092077296
2020-04-22,2039799829
2020-04-23,2041752493
2020-04-24,2023009932
2020-04-25,2118945156
2020-04-26,2510055796
2020-04-27,2429582059
2020-04-28,2170950489
2020-04-29,2149571579
2020-04-30,2238986206
2020-05-01,2284087198
2020-05-02,2365229746
2020-05-03,2441516338
2020-05-04,2608494489
2020-05-05,2439945085
2020-05-06,2458052206
2020-05-07,2250334661
2020-05-08,2158051494
2020-05-09,2006864633
2020-05-10,2885317033
2020-05-11,2688586323
2020-05-12,2338260010
2020-05-13,2317469414
2020-05-14,2268932035
2020-05-15,1925784579
2020-05-16,2500671926
2020-05-17,2906734266
2020-05-18,2478123832
2020-05-19,2461299907
2020-05-20,2367889313
2020-05-21,2231106915
2020-05-22,2272415362
2020-05-23,2404028426
2020-05-24,2787655929
2020-05-25,2736809972
2020-05-26,2346361394
2020-05-27,2403269519
2020-05-28,2312443853
2020-05-29,2329831769
2020-05-30,2452953824
2020-05-31,2923977713
2020-06-01,2779233161
2020-06-02,2427950027
2020-06-03,2471453920
2020-06-04,2423082755
2020-06-05,2338725758
2020-06-06,2523244894
2020-06-07,3024980594
2020-06-08,2940269986
2020-06-09,2613465365
2020-06-10,2401703534
2020-06-11,2608607069
2020-06-12,2449543794
2020-06-13,2598813277
2020-06-14,3117684398
2020-06-15,2954871128
2020-06-16,2571512639
2020-06-17,2473746682
2020-06-18,2225414326
2020-06-19,2504432034
2020-06-20,2599786898
2020-06-21,3073341916
2020-06-22,2973685673
2020-06-23,2711745448
2020-06-24,2215044134
2020-06-25,2506716750
2020-06-26,2505924615
2020-06-27,2664416890
2020-06-28,3105348469
2020-06-29,2567504303
2020-06-30,2633775766
2020-07-01,2607802227
2020-07-02,2512488629
2020-07-03,2365536447
2020-07-04,2610609546
2020-07-05,3120245228
2020-07-06,2924337050
2020-07-07,2642924886
2020-07-08,2614260362
2020-07-09,2504128537
2020-07-10,2404106553
2020-07-11,2755755326
2020-07-12,2735787741
2020-07-13,2708450587
2020-07-14,2849302117
2020-07-15,2600145169
2020-07-16,2645363433
2020-07-17,2665390560
2020-07-18,2812025959
2020-07-19,3128781242
2020-07-20,3090400660
2020-07-21,2823136024
2020-07-22,2474560100
